genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['french hip hop', 'pop urbaine', 'rap francais']",https://api.spotify.com/v1/artists/1cA379ILgR07m7XQVXyP6Q,1cA379ILgR07m7XQVXyP6Q,"[{'height': 640, 'url': 'https://i.scdn.co/image/c3f8037f7cb80e08f1cdc4b486fa075eb33715f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8b52591d41e5d6993ddd93573b220993a7817db7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c55c38e9c21a37313dd3b03d7d3fc7818c7c26c0', 'width': 160}]",Sneazzy,59,artist,spotify:artist:1cA379ILgR07m7XQVXyP6Q,https://open.spotify.com/artist/1cA379ILgR07m7XQVXyP6Q,,257132
"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG,7hJcb9fa4alzcOq3EaNPoG,"[{'height': 640, 'url': 'https://i.scdn.co/image/11208d65843456cf3854717b8e411ef8fede7141', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4ddba58867285a1e858291a108613526df2ce934', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/1e67815be9174e75753d52a006b86077a39719cf', 'width': 160}]",Snoop Dogg,87,artist,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG,,6744768
"['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient', 'rap francais']",https://api.spotify.com/v1/artists/6qFt3TjvxMt77YGsktWG8Z,6qFt3TjvxMt77YGsktWG8Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/574689b882768b883acfae1d5598a570187b8641', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d457dfe0853a652b8924035efa33b1e04365622a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/94c482c431cd54d4b71f60d65261036f3d8d9ad1', 'width': 160}]",Sofiane,69,artist,spotify:artist:6qFt3TjvxMt77YGsktWG8Z,https://open.spotify.com/artist/6qFt3TjvxMt77YGsktWG8Z,,1168747
"['deep euro house', 'minimal techno', 'organic house', 'tech house']",https://api.spotify.com/v1/artists/0r0m8up7CjS8TJodH2HX7C,0r0m8up7CjS8TJodH2HX7C,"[{'height': 640, 'url': 'https://i.scdn.co/image/977122e4f7ac7cdbac406d9f52321c09f82e2a49', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/2fdc6d4b0c65949f6e3c95275655822e6de4fd54', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e4ae91951cd6191478437eeed63bd36df602b21e', 'width': 160}]",Solee,49,artist,spotify:artist:0r0m8up7CjS8TJodH2HX7C,https://open.spotify.com/artist/0r0m8up7CjS8TJodH2HX7C,,56342
['modern performance'],https://api.spotify.com/v1/artists/3S5XZY0fD6dokULrU2IUyu,3S5XZY0fD6dokULrU2IUyu,[],Solisti del MusicaTeatroEnsemble,0,artist,spotify:artist:3S5XZY0fD6dokULrU2IUyu,https://open.spotify.com/artist/3S5XZY0fD6dokULrU2IUyu,,2
"['afropop', 'malian blues', 'world']",https://api.spotify.com/v1/artists/5fpQ5Qt2BKgoVBSMw4Z17Z,5fpQ5Qt2BKgoVBSMw4Z17Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/260f65b8ab96dcac7af8381b22514071756f6dc8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ad3dba86e16c5378694e06a594e152ce895a974d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/7215f111abe7347b81ddf07b415206833216d060', 'width': 160}]",Songhoy Blues,47,artist,spotify:artist:5fpQ5Qt2BKgoVBSMw4Z17Z,https://open.spotify.com/artist/5fpQ5Qt2BKgoVBSMw4Z17Z,,55612
"['francoton', 'french hip hop', 'pop urbaine', 'rap algerien', 'rap tunisien']",https://api.spotify.com/v1/artists/0GgY7hjMoGDsX8ZDe2mwds,0GgY7hjMoGDsX8ZDe2mwds,"[{'height': 640, 'url': 'https://i.scdn.co/image/3d6157f47bb385b8ce39d721673b435586c2393e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5660bd755adbdc0d9d710329c4518ea67ec93112', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a7b5cef57efb1821b2bf9a737434d30a4d4c0beb', 'width': 160}]",Soolking,74,artist,spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,https://open.spotify.com/artist/0GgY7hjMoGDsX8ZDe2mwds,,2268035
"['french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais', 'rap inde']",https://api.spotify.com/v1/artists/01fkQiYuBZt16vQ8iRIc7g,01fkQiYuBZt16vQ8iRIc7g,"[{'height': 640, 'url': 'https://i.scdn.co/image/74f42c243867e9304f0439ef44ddf2a16367420b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/47bd7a9035ea2664dd77b51a2d55841702ba78eb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5e21a784699ffff0b811cc91c227883b32df1ef8', 'width': 160}]",Sopico,51,artist,spotify:artist:01fkQiYuBZt16vQ8iRIc7g,https://open.spotify.com/artist/01fkQiYuBZt16vQ8iRIc7g,,115670
"['francoton', 'french hip hop', 'french pop', 'rap marseille']",https://api.spotify.com/v1/artists/2RJBv9wXbW6m539q9NOfW1,2RJBv9wXbW6m539q9NOfW1,"[{'height': 640, 'url': 'https://i.scdn.co/image/68a5f3e97c0626092b6896cbd2adf0563b83180d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4c9695b8a955690c8faf911021dd635958bd1473', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e47c15d1c0e2402c514c1fb6006b02253d8aa482', 'width': 160}]",Soprano,70,artist,spotify:artist:2RJBv9wXbW6m539q9NOfW1,https://open.spotify.com/artist/2RJBv9wXbW6m539q9NOfW1,,2184896
"['afropop', 'arab alternative', 'arab folk', 'classic arab pop', 'world']",https://api.spotify.com/v1/artists/0oXFsuB6XBuDTsXJgplR7k,0oXFsuB6XBuDTsXJgplR7k,"[{'height': 640, 'url': 'https://i.scdn.co/image/d17d26f1c935266600719e8b99f6d263df7d5732', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/27f5d7277f5a7499dabfbffb2dce24ad6a51b24d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9510de8c01af79d31a3b9f9558ff9507e23ff907', 'width': 160}]",Souad Massi,49,artist,spotify:artist:0oXFsuB6XBuDTsXJgplR7k,https://open.spotify.com/artist/0oXFsuB6XBuDTsXJgplR7k,,95235
"['francoton', 'french pop']",https://api.spotify.com/v1/artists/2tsnxjntsRI6iFL9ZeC0ec,2tsnxjntsRI6iFL9ZeC0ec,"[{'height': 640, 'url': 'https://i.scdn.co/image/6e3b8a31907f941a36dce50e6fa2f5ca876915fa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/46c7d53fc1c46cfc990e9a5ef835eeb6380ae223', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ff3b46697fe42c8ba76934e979563d4e71141d20', 'width': 160}]",Souf,52,artist,spotify:artist:2tsnxjntsRI6iFL9ZeC0ec,https://open.spotify.com/artist/2tsnxjntsRI6iFL9ZeC0ec,,125016
['rap maroc'],https://api.spotify.com/v1/artists/28Q2uRWOQJHFGUy1VBCY04,28Q2uRWOQJHFGUy1VBCY04,"[{'height': 640, 'url': 'https://i.scdn.co/image/b4a327a9565b573dca4be963e9ad73cb98685252', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7c92b815952d082d3b134cf1015d2df288e4cfbd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a526cffe4c8d9ccd3150e93ad63da533aed2a658', 'width': 160}]",Soufiane Az,23,artist,spotify:artist:28Q2uRWOQJHFGUy1VBCY04,https://open.spotify.com/artist/28Q2uRWOQJHFGUy1VBCY04,,5807
